nose_x,l_shouldr_x,r_shoulder_x,l_elbow_x,r_elbow_x,l_wrist_x,r_wrist_x,l_hip_x,r_hip_x,l_knee_x,r_knee_x,l_ankle_x,r_ankle_x,nose_y,l_shouldr_y,r_shoulder_y,l_elbow_y,r_elbow_y,l_wrist_y,r_wrist_y,l_hip_y,r_hip_y,l_knee_y,r_knee_y,l_ankle_y,r_ankle_y,nose_z,l_shouldr_z,r_shoulder_z,l_elbow_z,r_elbow_z,l_wrist_z,r_wrist_z,l_hip_z,r_hip_z,l_knee_z,r_knee_z,l_ankle_z,r_ankle_z,Output
0.473208666,0.538122714,0.412125409,0.571415186,0.375813484,0.528531194,0.369509846,0.502865076,0.428275973,0.497033596,0.407347918,0.503087521,0.419572413,0.179492697,0.275156856,0.27024433,0.388464272,0.380722404,0.335668296,0.430085629,0.522762716,0.511426806,0.68310672,0.646086574,0.823001266,0.618653119,-0.462908596,-0.234558865,-0.133338094,-0.41186887,-0.123145439,-0.757050395,-0.349388927,-0.018017737,0.017898226,0.045631442,0.033615492,0.377449781,0.60349071,2
0.439227253,0.505162179,0.386569947,0.533699572,0.36941871,0.554790199,0.382540941,0.484768569,0.416763842,0.477898359,0.413513362,0.505211771,0.422014326,0.183302373,0.278465658,0.274951369,0.382687896,0.38161692,0.4823232,0.401075333,0.482224971,0.492564976,0.613214433,0.666192234,0.655661762,0.812983871,-0.507139087,-0.210723191,-0.236480117,-0.123803332,-0.370332807,-0.183014363,-0.67351073,-0.018927023,0.018749375,-0.136255533,0.023153199,0.337608248,0.339556187,2
0.470327467,0.530426741,0.413137734,0.55413276,0.384912491,0.505205274,0.379599333,0.49062562,0.424797058,0.478072882,0.391791165,0.480966479,0.426922858,0.180256054,0.280618936,0.273927778,0.397884876,0.368841738,0.401762605,0.445203334,0.516632199,0.500521243,0.687737465,0.612262428,0.824352086,0.640034378,-0.392020881,-0.199015766,-0.018998997,-0.324271053,0.157588094,-0.632739961,0.099521682,-0.032403059,0.032328911,0.007540958,-0.296652347,0.280998498,0.219225407,2
0.455805302,0.523280799,0.397795498,0.54823333,0.370693505,0.565962911,0.372350752,0.499965668,0.428433031,0.502168298,0.435731173,0.505377591,0.452433199,0.18057099,0.278497279,0.282871604,0.376546264,0.387216955,0.485620499,0.463497281,0.488961101,0.507991612,0.617336571,0.669866204,0.691081882,0.818481803,-0.533541739,-0.243993834,-0.225522369,-0.170852304,-0.245680004,-0.260598242,-0.44293946,-0.017819982,0.017781992,-0.242230624,-0.035907537,0.124023296,0.282319963,2
0.478786528,0.546435475,0.424578816,0.567633867,0.385216564,0.511726975,0.375354528,0.504617691,0.431342274,0.497418314,0.425721318,0.49602443,0.420955747,0.164791897,0.266326308,0.256089777,0.390250325,0.354727685,0.361512303,0.444894046,0.513211131,0.493701488,0.683937192,0.656567574,0.834475696,0.691113532,-0.409019381,-0.214805096,-0.076895408,-0.366868734,0.072522238,-0.696977735,-0.013360135,-0.018363874,0.018387116,-0.030512145,-0.022493219,0.236400098,0.526284158,2
0.459926665,0.528486133,0.396094263,0.554352164,0.36926806,0.559115231,0.379037529,0.502296984,0.430307239,0.507559896,0.43162626,0.502700329,0.443968862,0.172165856,0.270564914,0.271232903,0.374586523,0.38132447,0.487155139,0.444589883,0.501467526,0.513340831,0.642633855,0.680600584,0.65768528,0.829744518,-0.497393131,-0.177415326,-0.217348427,-0.063365586,-0.308162063,-0.132188931,-0.590688527,0.006286527,-0.00639915,-0.104885854,-0.018246772,0.447263181,0.26544255,2
0.480338573,0.548154116,0.423613489,0.571072757,0.382307112,0.513409495,0.369261324,0.498278469,0.426312208,0.490693867,0.408986717,0.488826126,0.412379831,0.165640205,0.273600847,0.258608878,0.396510988,0.351718843,0.41214928,0.450151086,0.514331877,0.493150294,0.691643059,0.620029569,0.833516002,0.66073209,-0.44648394,-0.228973061,-0.08582516,-0.338604957,0.043756217,-0.63275069,-0.086632475,-0.020366041,0.020345684,-0.007288681,-0.24304001,0.31083566,0.214379832,2
0.455553144,0.526792586,0.395792067,0.55597049,0.374283969,0.544699609,0.371887982,0.501777172,0.428887427,0.505216718,0.430327028,0.515864253,0.447008848,0.16534251,0.258047014,0.265773565,0.359934032,0.372736663,0.468105704,0.476000667,0.498729378,0.508877218,0.654542625,0.684491456,0.664281189,0.832090676,-0.48267746,-0.215110868,-0.183758408,-0.148038611,-0.123660266,-0.284450084,-0.241112381,-0.013442296,0.013436669,0.036981534,-0.031610571,0.562884212,0.182659537,2
0.483359903,0.552802086,0.427608877,0.577165723,0.394810766,0.510997236,0.386174798,0.509251118,0.437698126,0.505199075,0.398271203,0.512628198,0.419347703,0.164166033,0.268866986,0.260650009,0.391682446,0.354414582,0.421245545,0.444561183,0.515357673,0.488844246,0.682858527,0.605042338,0.826013565,0.67812258,-0.415735424,-0.195307344,-0.0421669,-0.29984045,0.11547675,-0.587385297,0.025308732,-0.0321813,0.032271598,-0.056153156,-0.396361887,0.262069196,0.069051608,2
0.45761314,0.525067687,0.392407268,0.554513335,0.3638044,0.564468741,0.382293165,0.506543517,0.431300074,0.519963861,0.429379076,0.518723547,0.444100291,0.172875002,0.254631549,0.26085797,0.35464403,0.37447691,0.461737961,0.443741024,0.492061019,0.509265602,0.638147712,0.676403403,0.723554075,0.824512243,-0.523844361,-0.202944756,-0.214437485,-0.117802463,-0.278039515,-0.234589547,-0.544326484,-0.01074831,0.010666734,-0.265111238,-0.028130513,0.205534548,0.324008554,2
0.477676928,0.55023247,0.417197526,0.580572844,0.383026421,0.585084379,0.375022501,0.504600763,0.429336697,0.497313023,0.426561594,0.502451003,0.426282346,0.150881588,0.245071828,0.245031074,0.355795354,0.347624987,0.455408394,0.447988033,0.500363588,0.490711033,0.674891174,0.65010184,0.84085995,0.705296934,-0.533013821,-0.242420405,-0.218333483,-0.183845013,-0.135440916,-0.328860939,-0.25854224,0.005254002,-0.005355954,-0.061986011,0.101601481,0.155699342,0.646185279,2
0.469378382,0.531244338,0.397139192,0.553535938,0.370815575,0.548023939,0.381856114,0.504780233,0.42694968,0.512375653,0.430218071,0.513365746,0.441693604,0.134302855,0.234783322,0.234987438,0.354679406,0.351239741,0.46966356,0.44453162,0.484007865,0.495556325,0.659201622,0.67560792,0.732899308,0.839240313,-0.481268466,-0.182920992,-0.181514248,-0.087010875,-0.140204355,-0.205262974,-0.294245899,-0.015234582,0.015217314,-0.116969228,-0.024039233,0.387740552,0.289833277,2
0.478453487,0.544960856,0.409399331,0.569843352,0.380856246,0.553174615,0.381611764,0.503968298,0.429001004,0.498011768,0.406329155,0.500377834,0.430203289,0.139767036,0.243679464,0.23912479,0.363731772,0.341153353,0.467205793,0.450345457,0.49694261,0.484959573,0.675406039,0.650919974,0.836800039,0.710390866,-0.513933539,-0.233141974,-0.180023029,-0.192547008,-0.093546443,-0.354243428,-0.245312974,-0.013927204,0.013804985,-0.035833862,-0.102070913,0.227618888,0.439451307,2
0.464703262,0.528970361,0.394886672,0.561266959,0.371831357,0.555118144,0.372542799,0.509670854,0.434990793,0.51326412,0.438378483,0.515411973,0.449065119,0.13055484,0.230522588,0.239215389,0.337005943,0.355879217,0.451535493,0.462287337,0.481393963,0.49745214,0.649941385,0.681665123,0.734464705,0.844374537,-0.478778511,-0.178582877,-0.15600343,-0.099004701,-0.100733265,-0.238906533,-0.2148619,-0.014945033,0.014924066,-0.241206855,-0.036681745,0.256842077,0.304465443,2
0.476997614,0.54737103,0.409764946,0.573573291,0.38130337,0.538894236,0.385626853,0.504451334,0.427189022,0.495196104,0.407068968,0.491945207,0.433806956,0.127780572,0.232217625,0.2341052,0.361132681,0.340583175,0.448111922,0.441497982,0.496914297,0.487447292,0.688104987,0.663765967,0.843071818,0.726150453,-0.469767004,-0.199751765,-0.116747394,-0.202046677,-0.00550601,-0.415071398,-0.15999949,-0.015292543,0.015208418,-0.048557781,-0.115237221,0.271684021,0.426460177,2
0.468310058,0.53785795,0.399649084,0.571241021,0.369998366,0.522259831,0.376842201,0.504084229,0.425593913,0.505899787,0.426926196,0.502242029,0.435449749,0.113428697,0.206231311,0.212111756,0.332012624,0.321689516,0.387535185,0.427742511,0.474326104,0.478315234,0.664515376,0.680510938,0.731419265,0.853869259,-0.447421968,-0.179686055,-0.069362938,-0.219636798,0.045350172,-0.499724925,-0.089239478,-0.02458383,0.024729922,-0.062387772,-0.050879776,0.480861753,0.223129839,2
0.486286402,0.559317708,0.418370664,0.576881766,0.384465754,0.559744477,0.395510852,0.505641818,0.42641896,0.50897032,0.417067468,0.507357419,0.425285816,0.140290886,0.25075987,0.235801116,0.376484483,0.34372133,0.487237871,0.441582024,0.516660571,0.505148411,0.697928965,0.680234492,0.852359772,0.784888685,-0.534614921,-0.235398889,-0.201120898,-0.154069811,-0.132502809,-0.253832549,-0.255560219,0.005492677,-0.005698688,-0.001027683,0.137799114,0.278789818,0.605974317,2
0.461653709,0.53771317,0.403712928,0.573160589,0.374937981,0.534017444,0.383551896,0.513023019,0.434556186,0.518293381,0.430295527,0.517237782,0.446769476,0.128806785,0.216473669,0.221210003,0.336237997,0.330611736,0.405365676,0.435276031,0.477798581,0.483702242,0.647151887,0.673726201,0.729378283,0.846243203,-0.486705154,-0.231602862,-0.131458238,-0.211013526,-0.032854307,-0.430213511,-0.166501179,-0.027382482,0.027473107,-0.055293899,-0.035610132,0.475930601,0.256582618,2
0.486724794,0.558600068,0.419063747,0.585449517,0.387317747,0.561753988,0.389461756,0.513697743,0.436004341,0.515700936,0.412669837,0.515902638,0.443868965,0.122895308,0.224334374,0.210610792,0.352542698,0.325445503,0.447745681,0.426612794,0.489555389,0.478273362,0.690557718,0.657805145,0.850003779,0.753381312,-0.514800191,-0.227942303,-0.160364017,-0.20384486,-0.04798593,-0.393874466,-0.210474327,-0.014891115,0.014837709,-0.048296418,-0.122217253,0.247623399,0.382008165,2
0.468576819,0.53391242,0.404549658,0.572639346,0.382559538,0.570839047,0.399228126,0.512809932,0.436299473,0.510183811,0.435765177,0.519957721,0.450899422,0.150387421,0.250744581,0.253171623,0.352383763,0.375727594,0.46567294,0.404785007,0.481436729,0.492455006,0.643846154,0.682277799,0.724605978,0.844184875,-0.53840363,-0.207624391,-0.226065725,-0.109265171,-0.340703607,-0.201850221,-0.661217988,-0.024471093,0.024312641,-0.231521219,0.018058974,0.284563869,0.367665142,2
0.484364688,0.55413872,0.417263329,0.571820617,0.378082067,0.519435525,0.371253788,0.509729505,0.43150267,0.504198432,0.414897859,0.501024365,0.441000879,0.150345698,0.255382806,0.238039881,0.390130907,0.330653727,0.32751289,0.430698365,0.519665956,0.502666652,0.706292152,0.669704318,0.858103871,0.693569958,-0.398770422,-0.18139486,-0.02686269,-0.348781168,0.121942975,-0.711535096,0.016840175,-0.017950464,0.017858926,-0.007570107,-0.186895669,0.322768569,0.488219082,2
0.453247845,0.524861753,0.392089784,0.561447144,0.360733002,0.583925009,0.388306111,0.507797122,0.427513123,0.516582191,0.428368747,0.50612253,0.439079911,0.149223164,0.240837201,0.247416794,0.345019341,0.364429206,0.455706656,0.349914491,0.496435851,0.513011992,0.663229942,0.696380615,0.677263021,0.86323458,-0.440214157,-0.112520218,-0.168178171,0.029026415,-0.347146779,-0.022418085,-0.696365058,0.000411141,-0.000484788,-0.193798974,-0.018202851,0.377788067,0.274020374,2
0.477838427,0.549668729,0.410943449,0.568325102,0.379898638,0.514120042,0.381655335,0.508492172,0.427176863,0.500801921,0.414130598,0.492931277,0.416617095,0.142381877,0.246183813,0.229461297,0.383088499,0.336923987,0.326477438,0.435981393,0.504506409,0.485787332,0.70019424,0.646494865,0.862088382,0.658351839,-0.482845008,-0.216417193,-0.086528525,-0.382638812,0.097858831,-0.762689531,0.016136205,-0.016714852,0.016744802,-0.009455962,-0.215395123,0.289964974,0.397635996,2
0.463952839,0.533170104,0.397931159,0.569765747,0.371877998,0.583090425,0.381495744,0.510625839,0.430279493,0.509924889,0.433904231,0.523848772,0.451833069,0.135983512,0.234135598,0.237781346,0.340990633,0.355786979,0.44297713,0.347664744,0.484354973,0.502694607,0.635916173,0.703808606,0.734870374,0.88134712,-0.421370268,-0.08057294,-0.128166825,0.015193832,-0.28452915,-0.115333222,-0.665006399,-0.012242836,0.012184829,-0.352296561,-0.047116615,0.123712443,0.239282161,2
0.48674649,0.55699414,0.416547447,0.575114846,0.383945167,0.508085549,0.38985002,0.516387105,0.432793945,0.512239099,0.400515079,0.517746687,0.430777639,0.126295909,0.236965165,0.223162159,0.378457814,0.336153686,0.300612003,0.433590144,0.510108829,0.492505372,0.700782716,0.64056915,0.870410204,0.69352895,-0.454813898,-0.199655205,-0.062004257,-0.385554701,0.103650138,-0.769019663,0.006797339,-0.022634503,0.022603463,-0.027532656,-0.312202305,0.277076036,0.240597099,2
0.458482563,0.529391646,0.392859966,0.561706543,0.368038446,0.577580094,0.389910191,0.500161767,0.422755778,0.494122207,0.421069324,0.52781719,0.432482898,0.133694023,0.235435814,0.236695468,0.341918916,0.352956712,0.435969889,0.332523048,0.477172077,0.49167639,0.627149582,0.692664564,0.735573888,0.868091285,-0.453476012,-0.105643369,-0.162729293,-0.000309386,-0.334746361,-0.095951065,-0.702781737,-0.00391627,0.003818797,-0.253710926,-0.051517714,0.188935027,0.240294173,2
0.482135445,0.553400695,0.41445899,0.576239586,0.381452143,0.507784784,0.371474773,0.508633554,0.428097725,0.499545574,0.395758331,0.498787701,0.410177052,0.117979936,0.229975984,0.218049958,0.364912719,0.325680137,0.315763146,0.423015445,0.49989289,0.474738479,0.69528687,0.600205958,0.870013833,0.746140659,-0.508187592,-0.215624958,-0.062001199,-0.384748876,0.089786313,-0.767637372,-0.067725435,-0.036125284,0.036213998,-0.09977065,-0.413874239,0.229477808,0.031345114,2
0.463400364,0.536593318,0.395478457,0.575979412,0.369413733,0.590660751,0.406276703,0.511489511,0.428216368,0.512681663,0.43317914,0.516778827,0.444768518,0.108972222,0.212111026,0.219849497,0.311308444,0.349743158,0.422160476,0.32628727,0.480812818,0.493858188,0.632431686,0.694067895,0.808077514,0.871441007,-0.511821806,-0.085658126,-0.212007612,0.023817595,-0.386361659,-0.110615075,-0.777590156,0.013991138,-0.01408799,-0.263537765,-0.086236581,0.129834712,0.218586475,2
0.480638981,0.554043889,0.403674215,0.575351357,0.361373067,0.517368317,0.382690549,0.509475768,0.422824383,0.5083251,0.411452115,0.507449865,0.422560275,0.092035607,0.218751714,0.209437296,0.354535937,0.309042364,0.38392362,0.410677224,0.496431291,0.482847661,0.701845884,0.652098596,0.886294961,0.783597291,-0.435637861,-0.169047222,-0.040426791,-0.226956487,-0.060822774,-0.504553258,-0.312459588,-0.017143009,0.017232252,-0.069487467,-0.134075403,0.223172188,0.322594225,2
0.461639881,0.532242596,0.388013899,0.561221778,0.364970297,0.533734441,0.383368552,0.500650048,0.415859371,0.508470476,0.417728186,0.482999712,0.421391964,0.119290337,0.214313999,0.207734957,0.331963897,0.322831154,0.410120398,0.375683933,0.48891741,0.482429355,0.666605949,0.671177566,0.819856942,0.838724792,-0.398670048,-0.127263665,-0.082022086,-0.17786108,-0.096743889,-0.448805809,-0.386514068,0.001931418,-0.001898918,-0.066170722,-0.048612189,0.306509703,0.272907168,2
0.452127934,0.522183239,0.387704492,0.552754998,0.360065013,0.523728669,0.375164688,0.496515512,0.417647064,0.506405473,0.418346256,0.489672989,0.436299801,0.126469702,0.223879367,0.228994906,0.340597242,0.329929739,0.425129861,0.397788197,0.483421981,0.490113735,0.667987108,0.677949786,0.806234121,0.836457789,-0.432192504,-0.155814171,-0.136396497,-0.095583789,-0.191200688,-0.223492458,-0.477104127,-0.011745213,0.011637497,-0.066906102,-0.006919564,0.348385215,0.336503953,2
0.461262375,0.534298062,0.398855567,0.553352177,0.375564158,0.532666564,0.387473047,0.493924707,0.416823626,0.498064697,0.404414117,0.486952007,0.422558874,0.142267078,0.240025088,0.226312667,0.359570444,0.343621045,0.448521525,0.402788848,0.494716793,0.485348672,0.682778358,0.655025184,0.846446872,0.740899146,-0.499621242,-0.197984785,-0.183067843,-0.17086646,-0.171194822,-0.357813329,-0.386550993,0.004398555,-0.004465044,-0.037935607,-0.035691489,0.243733481,0.455535322,2
0.458494186,0.52465266,0.389625877,0.55433929,0.357465744,0.539900899,0.382357448,0.498050749,0.420423895,0.508908391,0.425988197,0.500135183,0.43846193,0.141730517,0.236704111,0.239432991,0.341830909,0.345915288,0.444157749,0.398231328,0.479607701,0.496590495,0.645471036,0.680682719,0.726107955,0.847739935,-0.510897994,-0.167711705,-0.211794764,-0.082848907,-0.312778056,-0.184527129,-0.609694958,-0.001241566,0.001190263,-0.17144075,-0.050632633,0.38828665,0.273481786,2
0.471045643,0.540873647,0.410209328,0.561923683,0.379399419,0.51536119,0.375525892,0.49814114,0.423747391,0.492196947,0.387759745,0.490116745,0.420366377,0.141422808,0.257088363,0.24090378,0.387874722,0.346297413,0.389431179,0.441275597,0.510154366,0.485106587,0.689381063,0.605357468,0.848766863,0.678982437,-0.439668834,-0.196604878,-0.044754609,-0.326218367,0.092615172,-0.655736566,-0.046776272,-0.033085052,0.033102158,-0.041853938,-0.338705659,0.285789162,0.140231043,2
0.459144443,0.523178458,0.393502206,0.55050844,0.360347778,0.557747781,0.376487821,0.49763146,0.421622217,0.504968703,0.4287633,0.499990642,0.444302708,0.149061173,0.257786572,0.256488919,0.364245415,0.371581286,0.469118208,0.388175815,0.484425694,0.502018571,0.601170242,0.680830181,0.690437734,0.845849752,-0.478955328,-0.154485658,-0.182680845,-0.072946846,-0.326877415,-0.188511238,-0.658679187,-0.008063327,0.007888581,-0.375615567,-0.032318778,0.101456247,0.290648401,2
0.476649135,0.543474019,0.415074497,0.563339472,0.38237372,0.515124083,0.376790076,0.503823996,0.429675192,0.498732179,0.397961468,0.502478719,0.412642658,0.155010238,0.260470778,0.250664085,0.389065057,0.352179497,0.35422647,0.440140814,0.509043813,0.4931297,0.689155579,0.632172167,0.84270823,0.701556861,-0.510976195,-0.247616529,-0.099326842,-0.416363865,0.040011521,-0.780331075,-0.078449413,-0.025626948,0.025651302,-0.042892743,-0.270695269,0.269939035,0.244214937,2
0.445236683,0.514939249,0.386806667,0.549302399,0.359298766,0.568034351,0.372783929,0.499439389,0.424688727,0.517742991,0.429646075,0.499876261,0.442818224,0.165275827,0.257681996,0.261795104,0.35058108,0.371896714,0.45480445,0.316202134,0.490231901,0.510520577,0.61315161,0.682426751,0.70735842,0.839063287,-0.466255128,-0.125838354,-0.187759995,-0.015622335,-0.378272384,-0.089464478,-0.730352998,0.005175589,-0.005393563,-0.358412176,-0.04235157,0.112845823,0.259707242,2
0.461688846,0.527332604,0.393463612,0.556402564,0.363996238,0.501363099,0.360492587,0.492143303,0.412787586,0.488313913,0.397874504,0.483258575,0.398709834,0.130189225,0.237506598,0.231363401,0.357497573,0.337854952,0.333248198,0.445109546,0.496410936,0.486897796,0.701162696,0.63127172,0.84665525,0.783736944,-0.446189493,-0.189165786,-0.074608371,-0.329104036,0.026030656,-0.677356899,-0.109889254,-0.020036809,0.020050876,-0.040690839,-0.023605922,0.30368495,0.35576117,2
0.442291081,0.509771407,0.376313299,0.54515928,0.351595014,0.527284741,0.366756886,0.483466446,0.405678362,0.487112939,0.407918692,0.476281464,0.406425774,0.126270071,0.225103289,0.225575849,0.333752453,0.352379173,0.420911759,0.326337993,0.484278381,0.484205455,0.649177253,0.662128329,0.808000922,0.828112364,-0.405827522,-0.103912905,-0.101868764,-0.074711777,-0.239171624,-0.221840218,-0.571359098,0.004385413,-0.004584749,-0.028199663,0.010915005,0.318562537,0.337931812,2
0.454705775,0.519850791,0.386790723,0.548080087,0.354429513,0.512707114,0.361836851,0.489124924,0.414782763,0.49071908,0.414524645,0.480353653,0.433651835,0.143053338,0.235245407,0.241948098,0.347700804,0.346472114,0.391545177,0.440073341,0.49507305,0.49137339,0.681406438,0.66627872,0.827290654,0.822360814,-0.418362558,-0.160993427,-0.086936615,-0.201148823,-0.071869038,-0.468252331,-0.277656049,-0.019838203,0.019811738,-0.088542089,-0.016500147,0.264488459,0.303870499,2
